I
600 Version. The output of flightgear-sid-star-manager Copyright (c) 2025 by jojo2357 licensed under CC BY 4.0. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.

 33.86660833  -84.19323889 ACERA
 35.09895556  -81.12860556 ACERB
 25.77078889  -80.66676667 ACERE
 38.04841944 -103.40123889 ACERI
 36.36352500 -103.21218889 ACERO
 35.98432500  -96.13289722 ACERT
 37.42717778  -97.41823056 ACESI
 40.26391111  -80.59058333 ACETE
 30.11254444  -81.87302500 ACETI
 38.14280278  -85.00724167 ACETO
 36.93419167 -121.51586389 ACETY
 60.60734722 -151.49856667 ACEYE
 43.21314444 -113.08352222 ACFIJ
 29.86799444  -98.09029722 ACGET
 29.48251667  -83.06036944 ACHAV
 43.31893611  -87.85224167 ACHED
 37.43588333 -105.43355556 ACHES
 38.54210278  -82.62855278 ACHLE
 39.18881111  -85.07216389 ACHOO
 37.30343056 -122.04139444 ACHOZ
 40.84668056  -85.54661944 ACIBE
 40.18171389  -83.44706389 ACIDS
 42.76128333  -88.62611667 ACIDU
 43.05021667  -75.95369722 ACIDY
 60.43980556 -151.76890000 ACIGE
 38.23961111  -89.69900000 ACIGO
 39.68373611  -79.92448611 ACIKI
 37.46183333  -77.44408056 ACILI
 31.88000278 -110.51725278 ACINI
 33.93387778 -117.16211944 ACINS
 40.53717500 -111.97855833 ACIPO
 27.44113056  -82.60752222 ACIPU
 41.94293889  -83.57383333 ACIRA
 67.81201389 -164.75033333 ACIRI
 40.83939722  -85.39204167 ACISA
 41.39861111  -88.18333333 ACITO
 44.43913889 -105.56479444 ACITU
 60.56655556 -161.94298333 ACIVE
 28.92597778  -95.58684167 ACIVU
 37.09280833  -90.31512778 ACIWA
 38.16312778  -89.18897222 ACIWY
 36.47509444 -121.44020000 ACIYO
 39.84520556  -85.78158056 ACIYU
 51.88813333 -176.92256667 ACKBR
 35.18443333  -87.83423333 ACKEE
 42.43699444  -96.97359167 ACKEG
 41.52301667  -73.98674167 ACKEX
 28.92474167  -95.46183889 ACKLE
 30.36496667  -81.45283889 ACKLI
 41.10940556  -91.87716944 ACKLY
 33.84756667  -97.67785278 ACKME
 35.12688611  -81.19959444 ACLAC
 36.07509167 -114.52258611 ACLAM
 42.53048333  -95.45569444 ACLIK
 39.71089444  -75.01598333 ACLIM
 29.18230833  -98.49986944 ACLIN
 42.23965556 -122.28383056 ACLOB
 35.06907500  -85.58026111 ACMAN
 32.72770833  -78.22694722 ACMED
 22.17437778  -75.05638056 ACMEE
 30.92420278  -88.36967222 ACMES
 34.94893611 -106.67488889 ACMIE
 28.36996667  -80.77695000 ACMOD
 28.88494722  -81.89262778 ACMOF
 42.93877778  -85.18241111 ACNOP
 38.92323611  -78.23344444 ACOBI
 43.79261111  -91.23850833 ACOCO
 40.11369167  -76.28171111 ACOCU
 36.74163056 -108.21707778 ACODI
 36.34421389  -97.08875000 ACOKO
 29.45988333  -95.50511667 ACOLA
 43.22916667  -88.83080556 ACOLU
 34.88770556 -107.42182222 ACOMA
 43.48062778 -123.33078611 ACONI
 28.73868056  -96.26881389 ACONU
 18.92736667  -66.47744722 ACONY
 42.30964444  -71.39742778 ACOPA
 48.79080833 -122.53295833 ACORD
 38.52106389  -90.05825278 ACORE
 31.77315556  -85.85819722 ACORI
 34.57589722  -79.46986111 ACORO
 38.60835278  -79.05489167 ACOSA
 37.11870833 -111.53460833 ACOSI
 43.62344167  -94.30971389 ACOSU
 40.64494722  -86.05187500 ACOTI
 35.83573056  -76.74563333 ACOTO
 44.40430833 -123.30795833 ACOTY
 42.23478333  -74.03183056 ACOVE
 33.34078889  -88.84583889 ACOVO
 39.86151667 -119.99206111 ACOVY
 37.04466944  -76.47611111 ACOYU
 34.03866667  -85.14121944 ACPAJ
 26.51165556  -82.17532500 ACRAM
 61.07238333 -156.49089167 ACRAN
 34.21720000 -118.97853056 ACRAT
 35.19490556  -97.58876389 ACRDI
 32.44168056 -105.78728056 ACRES
 13.62375278  143.03114167 ACRON
 30.67460000  -94.97965556 ACROR
 36.27985833  -79.44225833 ACROT
 38.06442500  -77.17471667 ACROW
 24.00000000  -84.57818889 ACRUZ
 32.55722222  -99.02139444 ACTED
 39.23383056  -94.73513611 ACTIP
 46.04272500  -67.78101389 ACTON
 39.75575833 -104.52311111 ACTOR
 38.70336389  -75.18619444 ACTUP
 37.83561667  -97.35395833 ACUBO
 34.66524722  -98.06376944 ACUDI
 66.87099444 -162.38640556 ACUDU
 32.18150556  -96.61084167 ACUFF
 34.27810278  -97.95702222 ACUGI
 44.13311389  -70.40526389 ACUGO
 44.30906944  -68.71430556 ACUHA
 36.85637778  -76.23674167 ACUNO
 40.00734444  -77.59329722 ACUSA
 38.12320000  -97.50298333 ACUSE
 35.60975000  -79.06494722 ACUTE
 38.52511111 -122.81787778 ACUTI
 33.91000833  -84.49016944 ACUVI
 27.70653889  -97.30788889 ACUXA
 13.59222500  144.95507222 ACUYU
 41.20068611  -85.47207778 ACUZI
 30.58303056  -97.68527500 ACVEK
 27.67759444  -97.28911389 ACVIK
 44.61310833 -123.27231944 ACVOL
 46.19333333 -119.01560000 ACWEW
 39.85811389  -88.04555000 ACXIY
 31.06424444  -83.19443056 ACYLS
 44.54688889  -69.21524444 ACYOG
 38.32635556 -104.88937778 ACZES
 32.12811389  -88.79276667 ACZUP
 27.98703333  -80.81460278 ADAAM
 35.79481667  -86.23508333 ADAAY
  9.59692500  138.24730833 ADABE
 37.82120833  -87.53972500 ADABN
 35.47599444 -108.87261389 ADABY
 39.02754722  -76.77359167 ADACO
 64.37908611 -162.26719722 ADADE
 39.65289722 -123.34658611 ADAFE
 34.98845278 -117.79300833 ADAGE
 42.85301111  -86.01099167 ADALE
 41.96913889  -87.65236111 ADAME
 34.01704722 -117.81681667 ADAMM
 43.94228333  -89.98176667 ADAMZ
 38.91590556 -104.39901667 ADANE
 37.71876667 -100.72485556 ADANN
 30.56014167  -90.46302500 ADAPE
 31.22985000  -83.19288056 ADAPT
